 Time ; Magnitude ; Latitude ; Longitude ; Profondeur
2020-12-04T00:13:27.913099Z;1.883035389;-12.82131453;45.4946551;44.19140625
2020-12-03T19:49:32.427723Z;1.697536191;-12.82149889;45.31313798;36.54296875
2020-12-03T19:22:47.570460Z;2.087843091;-12.78751229;45.38441507;39.63671875
2020-12-03T18:02:53.231234Z;2.363867482;-12.81385398;45.52219557;42.7734375
2020-12-03T00:23:12.955099Z;1.729187318;-12.79658082;45.31555121;36.73632812
2020-12-02T20:21:34.648303Z;2.081196094;-12.87240013;45.30020582;36.80078125
2020-12-01T23:05:03.173097Z;1.468120494;-12.86175438;45.35855275;34.13671875
2020-12-01T23:00:58.055887Z;1.474631231;-12.83843662;45.34880744;34.13671875
2020-12-01T18:26:20.852294Z;1.92216076;-12.80240009;45.33257137;36.11328125
2020-11-30T20:15:12.096455Z;2.074578103;-12.73338224;45.43782672;54.8046875
2020-11-30T00:41:02.965414Z;1.736328291;-12.82527733;45.15748978;10.0
2020-11-29T21:59:40.538212Z;1.820388742;-12.79176532;45.3714552;35.16796875
2020-11-29T21:10:00.223138Z;1.642089945;-12.84687168;45.40068172;38.77734375
2020-11-29T18:03:45.941145Z;2.02113676;-12.87661128;45.34235548;39.63671875
2020-11-29T00:32:30.244671Z;3.431879171;-12.81919399;45.49465213;41.69921875
2020-11-29T00:10:14.237360Z;2.595962842;-12.79596197;45.41683398;44.53515625
2020-11-28T13:24:09.144244Z;2.048647016;-12.79818139;45.30015718;36.37109375
2020-11-28T01:20:23.983904Z;2.546183197;-12.81919835;45.49141078;46.94140625
2020-11-28T00:42:10.686946Z;1.941375841;-12.7891863;45.27017225;38.28320312
2020-11-28T00:19:52.228979Z;2.238408528;-12.8573033;45.53684944;44.10546875
2020-11-27T23:44:01.633925Z;2.226826838;-12.81827646;45.36661783;36.9296875
2020-11-27T17:33:37.974978Z;1.905357677;-12.82362376;45.30665667;38.60546875
2020-11-27T01:26:53.924427Z;2.498279126;-12.91088032;45.78822737;45.6953125
2020-11-27T00:25:35.934976Z;1.836911161;-12.78907446;45.41277515;45.58789062
2020-11-26T23:33:27.525578Z;1.074304321;-12.88719505;45.36505954;35.76953125
2020-11-26T22:25:23.016021Z;1.828501585;-12.81887884;45.26046423;40.68945312
2020-11-26T21:27:40.057990Z;2.454458181;-12.82766282;45.5043884;46.08203125
2020-11-26T21:22:55.636704Z;0.9994590335;-12.81514369;45.3034096;37.40234375
2020-11-26T18:15:40.983109Z;2.610626413;-12.83826549;45.50440369;46.59765625
2020-11-26T12:57:07.461147Z;3.131019209;-12.85307195;45.53035926;45.30859375
2020-11-25T00:17:01.272031Z;1.614029431;-12.71194649;45.17206955;5.0
2020-11-24T23:30:03.383533Z;1.310241209;-12.87132803;45.31803613;41.828125
2020-11-24T20:54:17.226726Z;2.5164566;-12.84351249;45.54169032;43.6328125
2020-11-24T00:29:08.983374Z;1.517400018;-12.82361265;45.3228637;36.88671875
2020-11-24T00:25:04.202445Z;1.591108115;-12.7896907;45.31311555;39.29296875
2020-11-23T23:21:59.205650Z;1.617502301;-12.83422855;45.30342234;38.00390625
2020-11-23T22:56:12.477151Z;1.079887431;-12.81080233;45.42009162;32.67578125
2020-11-23T20:07:07.057833Z;1.394138834;-12.79396803;45.24829783;38.51953125
2020-11-23T02:31:49.604142Z;1.907413001;-12.77964629;45.26530581;39.14257812
2020-11-23T00:10:52.229007Z;1.445226129;-12.8410853;45.3512409;38.28320312
2020-11-22T23:12:00.330106Z;3.886150513;-12.83613128;45.51412531;43.16015625
2020-11-22T22:57:01.849780Z;1.366492928;-12.84059222;45.30018497;35.59765625
2020-11-22T22:20:40.154841Z;1.18396435;-12.80666954;45.29043916;36.54296875
2020-11-22T21:39:48.074132Z;1.35249638;-12.84959093;45.32045169;37.72460938
2020-11-22T21:20:07.907252Z;2.856489834;-12.84671516;45.52710776;44.27734375
2020-11-22T18:28:01.462406Z;1.946507056;-12.8659722;45.38449195;40.32421875
2020-11-22T06:27:39.350166Z;2.030879189;-12.80192044;45.24749117;39.01367188
2020-11-22T05:46:33.269070Z;2.484094099;-12.78533783;45.43626783;48.05859375
2020-11-22T00:26:23.671937Z;1.358858393;-12.8024265;45.29367768;37.23046875
2020-11-21T00:54:32.739101Z;1.175010739;-12.77807617;45.17155075;10.0
2020-11-21T00:42:02.714553Z;1.976424109;-12.79590988;45.4622088;45.13671875
2020-11-19T15:41:27.470232Z;2.579960491;-12.83401535;45.51088064;46.59765625
2020-11-19T14:21:17.675756Z;2.982777036;-12.83613588;45.51088375;45.56640625
2020-11-19T01:29:03.160172Z;2.724942769;-12.84043317;45.468749;48.31640625
2020-11-19T00:42:05.633873Z;2.086087988;-12.81252592;45.24101343;40.90429688
2020-11-19T00:28:11.539462Z;1.622814224;-12.79449411;45.25721094;40.77539062
2020-11-18T23:44:54.401302Z;1.613436144;-12.85330243;45.31964397;35.68359375
2020-11-18T21:56:00.252746Z;1.497029532;-12.82841723;45.26857269;40.34570312
2020-11-18T20:42:47.518227Z;1.481332492;-12.8617598;45.35206898;35.16796875
2020-11-18T00:42:49.238941Z;1.564630348;-12.80296465;45.27990313;37.16601562
2020-11-17T23:36:31.847043Z;0.8847718341;-12.7743473;45.26044186;38.58398438
2020-11-17T20:48:45.543882Z;1.724912447;-12.77010849;45.25557863;38.11132812
2020-11-17T02:14:56.322068Z;1.582129807;-12.81198427;45.26613298;38.390625
2020-11-16T23:25:23.415671Z;2.21414992;-13.0320134;45.66850599;15.703125
2020-11-16T22:26:23.815327Z;2.159571992;-12.84888584;45.4914521;44.27734375
2020-11-16T22:16:02.715319Z;1.568631856;-12.84052587;45.38446701;32.67578125
2020-11-16T21:39:01.387791Z;1.606963039;-12.83210377;45.30990395;35.16796875
2020-11-16T21:12:08.614070Z;1.710415104;-12.84271069;45.30342801;35.25390625
2020-11-16T20:40:03.020638Z;2.207301438;-12.83189481;45.51087753;45.30859375
2020-11-16T00:53:34.024686Z;1.716548089;-12.87230805;45.41043429;41.01171875
2020-11-15T23:46:24.653101Z;2.21193005;-12.83503037;45.54167687;45.1796875
2020-11-15T21:51:42.260658Z;1.607951387;-12.91851902;45.022686;10.0
2020-11-15T15:06:25.224549Z;2.510719896;-12.85726812;45.5595422;41.61328125
2020-11-15T01:11:18.015030Z;1.403403877;-12.78862931;45.31473529;36.4140625
2020-11-15T00:16:10.683070Z;1.000451223;-12.81727031;45.29368703;36.97265625
2020-11-14T23:52:59.224840Z;1.784883335;-12.86361402;45.56927843;41.78515625
2020-11-14T23:24:51.362088Z;2.707714079;-12.84878601;45.55952817;41.69921875
2020-11-14T22:49:38.336813Z;1.430061056;-12.84533417;45.34151948;36.95117188
2020-11-14T22:31:20.586650Z;1.876471769;-12.83409912;45.44604996;32.41796875
2020-11-14T19:59:59.887569Z;2.767452985;-12.87629923;45.59199437;39.29296875
2020-11-14T00:06:32.681699Z;1.095094243;-12.81710243;45.15686035;10.0
2020-11-13T21:50:31.272854Z;1.962149703;-12.8188443;45.31880847;39.52929688
2020-11-13T07:35:33.384273Z;3.028132163;-12.89425113;45.63255499;46.0390625
2020-11-13T01:13:18.143978Z;2.100351304;-12.84881134;45.54331959;43.84765625
2020-11-12T22:18:45.033006Z;1.65364459;-12.8442963;45.31072281;41.50585938
2020-11-12T20:11:17.761198Z;2.252262103;-12.81493959;45.50437006;46.94140625
2020-11-12T13:29:27.710580Z;2.294556372;-12.7981854;45.29367501;41.95703125
2020-11-11T23:24:58.402888Z;1.548243597;-12.82569111;45.37472817;39.89453125
2020-11-11T23:21:35.179622Z;2.442628099;-12.84031414;45.55303092;44.27734375
2020-11-11T21:03:10.965350Z;2.180463155;-12.82975565;45.52384033;45.91015625
2020-11-11T20:35:17.266176Z;2.197580292;-12.85944779;45.52064351;49.51953125
2020-11-11T00:47:17.362764Z;1.990462947;-12.85935696;45.5789968;41.26953125
2020-11-10T23:50:11.240256Z;1.550465676;-12.84953736;45.38528628;31.70898438
2020-11-10T09:43:29.107216Z;2.324526524;-12.79377305;45.47517021;42.98828125
2020-11-10T09:19:29.857948Z;5.27355468;-12.77684058;45.44922111;43.67578125
2020-11-10T06:14:08.872183Z;2.108543076;-12.85117002;45.33585117;34.91015625
2020-11-10T00:17:38.809609Z;2.040711294;-12.8614882;45.57251672;39.80859375
2020-11-09T23:49:41.068835Z;1.568274693;-12.89412594;45.12311554;5.0
2020-11-09T23:22:09.021779Z;1.380458965;-12.82095053;45.33825825;34.54492188
2020-11-09T22:36:15.049021Z;1.661399968;-12.82148253;45.33582764;38.26171875
2020-11-09T00:34:34.770401Z;1.742185889;-12.83714867;45.12310791;10.0
2020-11-09T00:15:14.177999Z;1.34064771;-12.68591976;45.09973907;10.0
2020-11-08T16:16:00.381155Z;3.026131378;-12.86571853;45.5790078;41.69921875
2020-11-07T23:22:41.824399Z;2.231631539;-12.79173762;45.40062426;42.12890625
2020-11-05T23:33:52.152915Z;1.854206414;-12.84208971;45.41121206;27.66992188
2020-11-05T22:22:03.550642Z;1.063011231;-12.81937387;45.31961919;38.08984375
2020-11-05T01:37:44.171173Z;2.690670681;-12.83839914;45.39094811;33.10546875
2020-11-05T00:18:13.162706Z;1.434279916;-12.80664831;45.3228511;36.28515625
2020-11-04T13:23:14.152045Z;2.50087187;-12.84303665;45.09437943;10.0
2020-11-03T20:13:51.187721Z;2.268443947;-12.84586238;45.34395117;39.078125
2020-11-02T22:27:23.488209Z;1.612226512;-12.8573178;45.52712397;43.93359375
2020-11-02T22:14:03.676585Z;1.809725797;-12.85621556;45.55467773;44.3203125
2020-11-02T21:48:13.973143Z;2.126630276;-12.86996495;45.57577315;41.78515625
2020-11-02T03:30:15.197451Z;2.07977557;-12.78544511;45.31959442;44.27734375
2020-11-01T23:03:33.484117Z;2.098246764;-12.80559371;45.31474736;38.8203125
2020-11-01T22:44:32.008312Z;1.827052966;-12.8128538;45.47843685;46.33984375
2020-11-01T19:14:20.170070Z;2.384227181;-12.88057288;45.57254924;38.08984375
2020-11-01T00:38:39.360677Z;2.234330609;-12.84882607;45.53359443;45.05078125
2020-11-01T00:33:17.647502Z;2.300910845;-12.84247886;45.52385963;39.80859375
2020-10-31T20:30:49.932799Z;2.392877503;-12.85534386;45.41041597;33.62109375
2020-10-30T23:09:06.084347Z;2.459585299;-12.84034878;45.53033964;44.10546875
2020-10-30T06:54:27.739191Z;2.771230035;-12.78110759;45.42654021;43.93359375
2020-10-29T23:10:56.461358Z;2.338546426;-12.86150917;45.55954922;43.84765625
2020-10-29T23:04:08.660924Z;2.669502118;-12.85199461;45.54170377;45.5234375
2020-10-29T23:02:34.906388Z;1.820409322;-12.82637978;45.08163834;10.0
2020-10-29T14:17:57.544958Z;2.411554537;-12.84695175;45.30343084;40.06640625
2020-10-29T00:54:03.948860Z;1.324494934;-12.84748446;45.29937906;35.23242188
2020-10-28T23:45:56.650085Z;1.878210912;-12.87021629;45.38125412;42.12890625
2020-10-28T23:39:22.532328Z;1.73787366;-12.84693141;45.33260611;36.80078125
2020-10-28T22:47:11.128012Z;1.82938692;-12.87233981;45.37801416;41.87109375
2020-10-28T22:27:04.982042Z;1.354098709;-12.83413516;45.4136346;33.87890625
2020-10-27T21:55:07.191090Z;1.507546488;-12.82679462;45.32124534;32.9765625
2020-10-27T21:28:35.510283Z;2.083882715;-12.84563795;45.53845201;43.203125
2020-10-27T21:18:26.744441Z;1.029737444;-12.75151843;45.31632915;42.30078125
2020-10-27T15:23:36.278574Z;2.232188519;-12.79498873;45.31798086;35.984375
2020-10-27T01:49:19.024389Z;2.527284531;-12.83413855;45.41039307;36.80078125
2020-10-26T23:30:30.840617Z;2.124154337;-13.05285263;45.3897438;91.10473633
2020-10-26T22:14:36.695423Z;1.766097229;-12.85540605;45.34233814;38.51953125
2020-10-26T21:02:07.181631Z;1.754951382;-12.83155447;45.336646;30.76367188
2020-10-26T19:52:17.553187Z;2.304379568;-12.85623566;45.54171049;43.6328125
2020-10-26T00:44:43.878963Z;1.243723223;-12.83792096;45.33016789;33.42773438
2020-10-25T16:36:54.694561Z;2.410012806;-12.8172896;45.25803244;41.78515625
2020-10-25T06:27:40.617473Z;2.377300815;-12.83628784;45.38122129;36.19921875
2020-10-25T03:50:28.152103Z;2.541641918;-12.86995416;45.58225711;39.37890625
2020-10-25T02:21:40.974314Z;1.307317867;-12.79870025;45.31717328;37.33789062
2020-10-24T23:39:19.481008Z;2.513293336;-12.86468736;45.56117544;42.6015625
2020-10-24T21:18:22.837084Z;1.920422116;-12.83367747;45.33340615;29.64648438
2020-10-24T12:35:59.022515Z;2.339527187;-12.82780569;45.38121309;34.13671875
2020-10-24T01:25:04.135136Z;2.498062303;-12.84666548;45.55952466;44.19140625
2020-10-23T23:16:51.999753Z;2.026512518;-12.82145786;45.39658737;10.0
2020-10-23T21:36:30.734988Z;2.021642623;-12.86996495;45.57577315;39.20703125
2020-10-23T01:18:24.487901Z;2.218669877;-12.83398718;45.53032983;45.13671875
2020-10-23T00:51:53.271373Z;2.122807091;-12.81777191;45.25402069;30.0
2020-10-22T23:50:21.779779Z;3.140489625;-12.84774358;45.54818045;42.9453125
2020-10-22T00:56:29.555864Z;2.110556681;-12.86574503;45.56279816;42.38671875
2020-10-22T00:35:49.155519Z;1.66198683;-12.84729385;45.36247253;10.0
2020-10-21T23:11:04.218113Z;1.88368965;-12.82095786;45.32853413;34.15820312
2020-10-21T20:07:35.575076Z;1.444398408;-12.86811868;45.35531638;39.12109375
2020-10-20T23:46:25.405474Z;1.033283354;-12.7981729;45.31312153;38.86328125
2020-10-20T22:37:52.847584Z;1.268063951;-12.82045211;45.29206836;37.703125
2020-10-20T17:27:31.421342Z;2.355407087;-12.82573775;45.31638241;38.77734375
2020-10-20T01:23:36.782897Z;2.18405511;-12.82974611;45.53032329;44.36328125
2020-10-19T23:54:48.741280Z;1.277591217;-12.853275;45.3553035;34.99609375
2020-10-19T23:18:08.298124Z;1.448385265;-12.86176245;45.3488271;34.48046875
2020-10-19T20:37:52.696994Z;2.238120838;-12.88068047;45.50122273;47.11328125
2020-10-19T01:41:05.252690Z;2.215903585;-12.76631573;45.37467223;46.94140625
2020-10-19T00:08:33.005945Z;1.468926334;-12.80453006;45.31960836;37.74609375
2020-10-18T01:54:26.192660Z;2.027244034;-12.85223151;45.33423113;37.7890625
2020-10-17T18:52:57.628038Z;3.12131026;-12.54316847;44.94139174;34.33007812
2020-10-17T09:28:20.234157Z;2.92734515;-12.79328339;45.441949;45.28710938
2020-10-17T00:11:52.200167Z;1.429047273;-12.70381165;45.09921646;10.0
2020-10-16T23:25:24.089022Z;1.531116067;-12.83049544;45.33502441;29.43164062
2020-10-16T21:49:43.879507Z;3.379283338;-12.85324285;45.39096303;36.28515625
2020-10-16T12:51:41.045857Z;1.740671136;-12.82785603;45.31962539;40.32421875
2020-10-16T02:00:48.786534Z;2.328044618;-12.81672147;45.32204825;40.04492188
2020-10-15T23:12:40.619133Z;2.528468537;-12.81917615;45.50761752;46.59765625
2020-10-15T21:40:19.164884Z;2.433235547;-12.81918515;45.50113482;42.73046875
2020-10-15T20:26:34.718522Z;2.249251367;-12.85727326;45.55630038;42.55859375
2020-10-15T19:38:44.545110Z;2.544747867;-12.81566235;45.32042681;39.87304688
2020-10-15T08:00:32.931445Z;2.267921256;-12.8516304;45.41284327;31.62304688
2020-10-15T01:13:38.903013Z;1.405584686;-12.80929247;45.33176644;37.59570312
2020-10-15T01:09:21.914122Z;1.378463727;-12.8214874;45.32934488;35.16796875
2020-10-15T00:26:55.340957Z;1.873537032;-12.7843237;45.39251424;31.4296875
2020-10-14T23:53:55.848988Z;1.741035131;-12.78916854;45.30096152;37.98242188
2020-10-14T18:12:25.650587Z;1.844390777;-12.80083053;45.30258976;36.52148438
2020-10-14T17:18:53.143294Z;2.336972681;-12.81356827;45.27828861;40.38867188
2020-10-13T23:23:16.599537Z;3.134274212;-12.8403192;45.54978931;42.81640625
2020-10-13T22:29:58.761439Z;2.348613516;-12.86789606;45.54334997;41.69921875
2020-10-13T21:50:46.243609Z;2.189424525;-12.84248357;45.52061799;44.01953125
2020-10-13T14:49:37.505347Z;3.105652092;-12.49464607;44.91294098;10.0
2020-10-13T11:35:32.024082Z;2.450904246;-12.87655903;45.40071267;35.94140625
2020-10-13T06:03:18.525803Z;2.252824061;-12.82998748;45.30341951;39.20703125
2020-10-13T00:53:15.073838Z;1.9437304;-12.86169515;45.42014848;35.08203125
2020-10-12T23:51:58.744789Z;1.582979819;-12.82246003;45.42496673;36.0703125
2020-10-12T23:18:51.459532Z;1.550996544;-12.85967068;45.30992305;37.83203125
2020-10-12T22:29:53.278051Z;1.889619936;-12.80866752;45.43305412;38.43359375
2020-10-12T19:59:48.249265Z;3.073432411;-12.85304238;45.54980988;46.94140625
2020-10-11T23:34:17.225912Z;1.376495622;-12.79604557;45.32284322;37.91796875
2020-10-11T23:02:45.934458Z;2.309008353;-12.91434574;45.58571243;30.0
2020-10-11T22:59:44.719975Z;1.894402814;-12.82339404;45.52383069;44.62109375
2020-10-11T14:23:04.665166Z;1.691673115;-12.83525183;45.35366709;36.7578125
2020-10-11T05:52:13.629426Z;2.248407206;-12.81884316;45.32042914;39.57226562
2020-10-11T02:06:19.376093Z;2.231773902;-12.86360339;45.57576223;42.21484375
2020-10-11T00:40:51.606836Z;1.369454148;-12.84905674;45.32612432;39.80859375
2020-10-10T23:07:39.579392Z;2.022241009;-12.84031414;45.55303092;42.55859375
2020-10-10T21:34:53.618303Z;1.872501464;-12.8008208;45.31717481;38.58398438
2020-10-10T01:00:13.386455Z;1.983243581;-12.80241399;45.31312453;38.43359375
2020-10-10T00:54:47.519987Z;2.689856526;-12.84032423;45.5465477;43.93359375
2020-10-09T21:11:25.598135Z;2.180127642;-12.83397257;45.54005443;41.87109375
2020-10-09T17:47:24.897646Z;2.363510062;-12.80856888;45.51084332;46.33984375
2020-10-08T16:14:08.591303Z;2.494534678;-12.77750023;45.30905592;38.79882812
2020-10-08T03:33:23.209698Z;2.244986536;-12.78495162;45.25720627;41.07617188
2020-10-07T23:40:35.082697Z;2.467238703;-12.8731484;45.5741576;41.0546875
2020-10-07T22:50:48.192868Z;1.380245363;-12.86598701;45.36828228;34.39453125
2020-10-07T21:38:28.317983Z;1.808765709;-12.80824045;45.32042137;35.74804688
2020-10-07T15:35:19.044008Z;2.466534593;-12.86565096;45.61791092;37.23046875
2020-10-07T00:15:44.854609Z;1.176731558;-12.85222653;45.34071465;37.2734375
2020-10-06T23:37:16.616863Z;1.913963072;-12.8776513;45.36667195;37.4453125
2020-10-06T21:52:10.231720Z;2.14517978;-12.79594787;45.42979821;36.37109375
2020-10-06T03:18:37.995108Z;3.164407475;-12.80292961;44.92661793;28.35742188
2020-10-05T20:23:14.687526Z;2.579388344;-13.04204464;45.79502106;10.0
2020-10-05T18:50:13.119381Z;2.18781607;-12.76639637;45.25800735;37.14453125
2020-10-05T18:40:37.578226Z;2.142312705;-12.83104878;45.30179947;40.0234375
2020-10-05T17:53:18.638478Z;2.880024796;-12.86468736;45.56117544;42.0859375
2020-10-05T17:30:20.688459Z;2.644648853;-12.79166878;45.46220337;48.57421875
2020-10-05T01:07:55.014333Z;2.282360427;-12.85959158;45.40393684;35.16796875
2020-10-05T00:31:41.822456Z;1.723384797;-12.85958152;45.4136624;41.78515625
2020-10-05T00:01:38.860371Z;1.604642439;-12.75421429;45.15811157;10.0
2020-10-04T10:33:09.733757Z;2.643400777;-12.83824718;45.51737003;45.39453125
2020-10-04T02:41:22.418419Z;2.567525303;-12.84880132;45.54980302;43.33203125
2020-10-04T00:45:01.458260Z;2.001906486;-12.82995183;45.35204178;36.37109375
2020-10-03T23:03:31.046665Z;1.930017241;-12.79122705;45.38036746;30.41992188
2020-10-03T21:46:39.484122Z;1.655595341;-12.80662852;45.34878065;36.11328125
2020-10-03T11:47:26.281026Z;2.440555267;-12.79607058;45.28395048;32.67578125
2020-10-03T01:22:24.833893Z;2.176527675;-12.83822825;45.53033637;42.81640625
2020-10-02T23:34:44.036898Z;2.587869151;-12.8488212;45.53683615;43.16015625
2020-10-02T23:20:15.164231Z;2.474348691;-12.81495291;45.49464617;46.85546875
2020-10-02T21:36:37.214059Z;2.639410035;-12.84775355;45.54169705;41.5703125
2020-10-02T21:16:24.587352Z;1.942011634;-12.76632719;45.36170947;45.91015625
2020-10-02T17:36:21.282234Z;2.261059009;-12.80509761;45.25559555;37.59570312
2020-10-02T00:25:49.861013Z;1.697398605;-12.80234995;45.39091189;36.11328125
2020-10-01T22:48:30.162351Z;1.321347746;-12.80028433;45.32608749;37.40234375
2020-10-01T00:33:23.500013Z;1.24786935;-12.81514159;45.3066509;37.40234375
2020-10-01T00:03:00.014161Z;1.86121214;-12.81719376;45.3909268;37.05859375
2020-09-30T21:57:31.666287Z;2.537571512;-12.84271275;45.30018636;41.18359375
2020-09-30T20:20:37.319040Z;2.119771998;-12.81512577;45.32934;35.33984375
2020-09-30T16:33:53.782421Z;2.636924203;-12.80225107;45.47842262;49.00390625
2020-09-29T22:34:36.942606Z;1.824813111;-12.84271069;45.30342801;39.98046875
2020-09-29T21:49:21.876112Z;1.451472633;-12.79234937;45.30096362;35.31835938
2020-09-29T21:44:56.151413Z;2.210551112;-12.8149616;45.48816358;47.11328125
2020-09-29T20:26:20.893452Z;2.536037371;-12.83189481;45.51087753;44.01953125
2020-09-29T00:33:57.244358Z;1.305647408;-12.87235142;45.36504611;38.86328125
2020-09-28T22:15:14.471109Z;1.609040893;-12.74570208;45.29283183;44.85742188
2020-09-28T18:38:00.088596Z;1.703717861;-12.8564774;45.32775083;37.9609375
2020-09-28T00:31:02.714230Z;1.659493023;-12.86809273;45.38449403;42.90234375
2020-09-27T23:40:55.846668Z;1.083294579;-12.80877782;45.30988779;37.57421875
2020-09-27T22:49:41.733082Z;0.855237914;-12.79818342;45.29691609;37.23046875
2020-09-27T22:39:55.591044Z;2.139614281;-12.8614935;45.56927484;39.20703125
2020-09-27T22:10:39.264994Z;2.257265572;-12.85960755;45.38772757;41.35546875
2020-09-27T21:12:46.098049Z;1.23552658;-12.83421534;45.32287157;36.62890625
2020-09-27T18:49:54.471096Z;1.552200182;-12.82142849;45.39741382;40.92578125
2020-09-27T09:50:25.281456Z;3.080070859;-12.87630476;45.58875231;39.63671875
2020-09-27T01:43:50.630573Z;1.006771746;-12.81299015;45.348786;35.68359375
2020-09-26T23:39:00.700521Z;1.388339178;-12.7917472;45.39090124;39.03515625
2020-09-26T23:13:01.287160Z;1.992670766;-12.86573981;45.56604009;41.61328125
2020-09-26T22:02:43.058780Z;2.198737521;-12.86784977;45.57252756;40.83984375
2020-09-25T22:55:58.833523Z;1.602980737;-12.85113456;45.37799391;33.87890625
2020-09-25T22:45:39.737754Z;1.341182065;-12.80241399;45.31312453;38.60546875
2020-09-25T22:11:01.671945Z;1.983325357;-12.80347092;45.317987;38.734375
2020-09-25T08:26:08.650797Z;4.435401738;-12.9198102;45.56775222;48.1015625
2020-09-24T23:15:18.570809Z;2.600339086;-12.82763983;45.52059567;46.08203125
2020-09-24T21:44:20.853702Z;1.204450094;-12.83423264;45.29693927;33.44921875
2020-09-24T21:21:13.763931Z;1.221511518;-12.84056233;45.342326;39.46484375
2020-09-24T19:00:03.918059Z;3.260255985;-12.82341267;45.51086509;45.30859375
2020-09-23T10:11:34.930524Z;2.797339449;-12.85740146;45.46552931;49.17578125
2020-09-23T00:51:25.916373Z;1.331718604;-12.8040082;45.30745361;36.30664062
2020-09-23T00:22:33.838934Z;1.099611789;-12.82149889;45.31313798;35.08203125
2020-09-23T00:06:48.801928Z;1.033388865;-12.83423264;45.29693927;36.37109375
2020-09-23T00:00:04.929540Z;1.482924805;-12.88297537;45.33911854;37.23046875
2020-09-22T21:51:12.251044Z;1.487240592;-12.85328552;45.3423364;34.91015625
2020-09-22T00:18:37.674649Z;0.9155306343;-12.80243223;45.28395425;37.14453125
2020-09-21T23:27:17.138512Z;1.34826164;-12.8002294;45.39090976;36.80078125
2020-09-21T22:52:33.056424Z;1.510315186;-12.85748703;45.38772546;37.40234375
2020-09-21T22:38:04.115246Z;1.083691706;-12.80561397;45.28233555;35.3828125
2020-09-21T21:39:59.537040Z;1.793281637;-12.7594968;45.27339683;40.00195312
2020-09-21T21:29:20.161088Z;1.365862693;-12.79392732;45.31960061;36.37109375
2020-09-21T01:15:55.854860Z;2.260323905;-12.65603982;45.38104703;59.31640625
2020-09-20T22:15:09.946919Z;1.272924515;-12.8257443;45.30665811;36.71484375
2020-09-20T22:02:48.411281Z;1.465686083;-12.84694532;45.31315593;38.34765625
2020-09-20T21:48:01.378096Z;2.080448797;-12.84884044;45.52386928;43.93359375
2020-09-20T02:19:18.196060Z;2.772241639;-12.81706905;45.49789047;46.85546875
2020-09-20T00:43:52.984461Z;1.439311394;-12.82361721;45.31638088;34.56640625
2020-09-20T00:17:17.713682Z;1.427439992;-12.82311588;45.26856986;40.94726562
2020-09-19T23:53:54.953880Z;1.464284702;-12.83209936;45.31638697;35.68359375
2020-09-19T22:47:20.615535Z;2.850291866;-12.82767614;45.49466404;45.82421875
2020-09-19T22:03:46.147636Z;1.298078967;-12.84376778;45.3082912;35.3828125
2020-09-19T21:28:03.597620Z;1.53440051;-12.8321252;45.27424732;40.41015625
2020-09-19T20:19:18.046551Z;2.014592589;-12.81922372;45.47196269;47.71484375
2020-09-19T16:26:51.763038Z;1.794051071;-12.82362161;45.30989807;37.48828125
2020-09-19T04:14:54.927805Z;1.996754462;-12.81515733;45.2807205;39.80859375
2020-09-19T00:12:05.372996Z;1.234348094;-12.81299787;45.33906219;35.76953125
2020-09-18T23:31:57.956319Z;1.922445651;-12.8468905;45.38123155;34.30859375
2020-09-18T22:58:13.846246Z;0.8096556415;-12.81729112;45.25479111;42.38671875
2020-09-18T21:57:17.832188Z;1.532782217;-12.84057924;45.31963468;36.11328125
2020-09-18T14:11:48.991201Z;3.205677323;-12.82624679;45.34474537;32.78320312
2020-09-18T00:02:58.376991Z;1.351889057;-12.83422855;45.30342234;33.36328125
2020-09-17T22:41:14.926911Z;0.9652035279;-12.75844151;45.26367447;39.95898438
2020-09-17T20:37:22.613410Z;1.207531571;-12.85118857;45.30991717;36.71484375
2020-09-17T17:53:38.826261Z;4.024159126;-12.83504985;45.52871069;44.4921875
2020-09-17T17:38:26.770114Z;1.482385779;-12.79290984;45.24343581;38.3046875
2020-09-17T15:15:58.611387Z;2.407170395;-12.69025803;45.00942993;10.0
2020-09-17T00:48:01.893265Z;1.447671542;-12.80243036;45.2871954;36.45703125
2020-09-17T00:40:47.130993Z;1.801098642;-12.87024972;45.34235028;38.86328125
2020-09-17T00:19:15.659859Z;2.005833236;-12.84883569;45.527111;44.44921875
2020-09-16T23:28:40.336545Z;1.261127564;-12.8108894;45.32285425;35.59765625
2020-09-16T20:54:47.210202Z;1.847869791;-12.85640243;45.41203802;38.6484375
2020-09-16T20:11:08.399362Z;1.484322969;-12.80668041;45.27099199;37.14453125
2020-09-16T00:46:41.822099Z;1.729739273;-12.82575248;45.29369238;38.77734375
2020-09-16T00:34:20.384779Z;2.691629514;-12.82341267;45.51086509;47.62890625
2020-09-15T23:13:50.896333Z;1.462642151;-12.78544281;45.32283535;40.06640625
2020-09-15T22:58:53.895556Z;3.216400677;-12.83081828;45.5222212;45.1796875
2020-09-15T22:37:45.401471Z;2.040341364;-12.84002768;45.34799838;38.84179688
2020-09-15T21:16:56.231226Z;1.952238322;-12.87328261;45.48338099;47.5859375
2020-09-15T17:04:01.666034Z;1.795067813;-12.84271069;45.30342801;36.54296875
2020-09-15T00:29:44.089623Z;1.066851243;-12.85543594;45.3001947;39.03515625
2020-09-15T00:03:11.443292Z;1.695746027;-12.897786;45.37803847;37.23046875
